productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity
623543,N's Reshiram - 116/159,Ns Reshiram 116 159,https://tcgplayer-cdn.tcgplayer.com/product/623543_200w.jpg,3,24073,https://cpt.tcgcsv.com/Tq_6,2025-03-17T18:09:25.387,0,,2.99,2.99,3.0,3.0,,Reverse Holofoil,,116/159,Holo Rare
623543,N's Reshiram - 116/159,Ns Reshiram 116 159,https://tcgplayer-cdn.tcgplayer.com/product/623543_200w.jpg,3,24073,https://cpt.tcgcsv.com/Tq_6,2025-03-17T18:09:25.387,0,,1.0,1.18,1.38,1.29,,Holofoil,,116/159,Holo Rare
623544,Hop's Snorlax,Hops Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/623544_200w.jpg,3,24073,https://cpt.tcgcsv.com/Vq_6,2025-03-17T18:09:25.78,0,,4.89,4.89,5.0,5.0,,Reverse Holofoil,,117/159,Holo Rare
623544,Hop's Snorlax,Hops Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/623544_200w.jpg,3,24073,https://cpt.tcgcsv.com/Vq_6,2025-03-17T18:09:25.78,0,,2.95,3.25,5.49,3.88,,Holofoil,,117/159,Holo Rare
623545,Sentret,Sentret,https://tcgplayer-cdn.tcgplayer.com/product/623545_200w.jpg,3,24073,https://cpt.tcgcsv.com/Wq_6,2025-03-17T18:09:26.093,0,,0.5,0.53,0.55,,,Reverse Holofoil,,118/159,Common
623545,Sentret,Sentret,https://tcgplayer-cdn.tcgplayer.com/product/623545_200w.jpg,3,24073,https://cpt.tcgcsv.com/Wq_6,2025-03-17T18:09:26.093,0,,0.1,0.18,0.25,0.1,,Normal,,118/159,Common
623546,Furret - 119/159,Furret 119 159,https://tcgplayer-cdn.tcgplayer.com/product/623546_200w.jpg,3,24073,https://cpt.tcgcsv.com/Xq_6,2025-03-17T18:09:26.35,0,,0.5,0.5,0.55,,,Reverse Holofoil,,119/159,Common
623546,Furret - 119/159,Furret 119 159,https://tcgplayer-cdn.tcgplayer.com/product/623546_200w.jpg,3,24073,https://cpt.tcgcsv.com/Xq_6,2025-03-17T18:09:26.35,0,,0.25,0.26,0.27,0.25,,Normal,,119/159,Common
623547,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/623547_200w.jpg,3,24073,https://cpt.tcgcsv.com/Zq_6,2025-03-17T18:09:26.76,0,,0.25,0.25,0.27,0.25,,Normal,,120/159,Common
623547,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/623547_200w.jpg,3,24073,https://cpt.tcgcsv.com/Zq_6,2025-03-17T18:09:26.76,0,,0.5,0.53,0.55,0.5,,Reverse Holofoil,,120/159,Common
623548,Dudunsparce ex - 121/159,Dudunsparce ex 121 159,https://tcgplayer-cdn.tcgplayer.com/product/623548_200w.jpg,3,24073,https://cpt.tcgcsv.com/-q_6,2025-03-17T18:09:27.003,0,,6.1,8.19,12.99,8.45,,Holofoil,,121/159,Double Rare
623549,Kecleon,Kecleon,https://tcgplayer-cdn.tcgplayer.com/product/623549_200w.jpg,3,24073,https://cpt.tcgcsv.com/_q_6,2025-03-17T18:09:27.267,0,,0.5,0.53,0.55,,,Reverse Holofoil,,122/159,Common
623549,Kecleon,Kecleon,https://tcgplayer-cdn.tcgplayer.com/product/623549_200w.jpg,3,24073,https://cpt.tcgcsv.com/_q_6,2025-03-17T18:09:27.267,0,,0.1,0.25,0.25,0.1,,Normal,,122/159,Common
623550,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/623550_200w.jpg,3,24073,https://cpt.tcgcsv.com/0r_6,2025-03-17T18:09:27.57,0,,0.2,0.23,0.5,,,Reverse Holofoil,,123/159,Common
623550,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/623550_200w.jpg,3,24073,https://cpt.tcgcsv.com/0r_6,2025-03-17T18:09:27.57,0,,0.1,0.1,0.25,0.1,,Normal,,123/159,Common
623551,Audino,Audino,https://tcgplayer-cdn.tcgplayer.com/product/623551_200w.jpg,3,24073,https://cpt.tcgcsv.com/2r_6,2025-03-17T18:09:28.11,0,,4.89,4.89,4.89,,,Reverse Holofoil,,124/159,Common
623551,Audino,Audino,https://tcgplayer-cdn.tcgplayer.com/product/623551_200w.jpg,3,24073,https://cpt.tcgcsv.com/2r_6,2025-03-17T18:09:28.11,0,,0.1,0.18,0.25,0.1,,Normal,,124/159,Common
623552,Minnccino,Minnccino,https://tcgplayer-cdn.tcgplayer.com/product/623552_200w.jpg,3,24073,https://cpt.tcgcsv.com/3r_6,2025-03-17T18:09:28.827,0,,0.1,0.1,0.25,,,Normal,,125/159,Common
623552,Minnccino,Minnccino,https://tcgplayer-cdn.tcgplayer.com/product/623552_200w.jpg,3,24073,https://cpt.tcgcsv.com/3r_6,2025-03-17T18:09:28.827,0,,0.2,0.2,0.25,,,Reverse Holofoil,,125/159,Common
623553,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/623553_200w.jpg,3,24073,https://cpt.tcgcsv.com/5r_6,2025-03-17T18:09:29.107,0,,0.5,0.5,0.58,0.55,,Normal,,126/159,Uncommon
623553,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/623553_200w.jpg,3,24073,https://cpt.tcgcsv.com/5r_6,2025-03-17T18:09:29.107,0,,1.0,1.08,1.16,1.11,,Reverse Holofoil,,126/159,Uncommon
623554,Noibat - 127/159,Noibat 127 159,https://tcgplayer-cdn.tcgplayer.com/product/623554_200w.jpg,3,24073,https://cpt.tcgcsv.com/6r_6,2025-03-17T18:09:29.387,0,,1.0,1.06,1.11,,,Reverse Holofoil,,127/159,Common
623554,Noibat - 127/159,Noibat 127 159,https://tcgplayer-cdn.tcgplayer.com/product/623554_200w.jpg,3,24073,https://cpt.tcgcsv.com/6r_6,2025-03-17T18:09:29.387,0,,0.13,0.13,0.25,0.13,,Normal,,127/159,Common
623555,Noivern,Noivern,https://tcgplayer-cdn.tcgplayer.com/product/623555_200w.jpg,3,24073,https://cpt.tcgcsv.com/7r_6,2025-03-17T18:09:29.65,0,,2.99,3.0,3.0,,,Reverse Holofoil,,128/159,Holo Rare
623555,Noivern,Noivern,https://tcgplayer-cdn.tcgplayer.com/product/623555_200w.jpg,3,24073,https://cpt.tcgcsv.com/7r_6,2025-03-17T18:09:29.65,0,,1.5,1.57,1.66,1.5,,Holofoil,,128/159,Holo Rare
623556,Komala,Komala,https://tcgplayer-cdn.tcgplayer.com/product/623556_200w.jpg,3,24073,https://cpt.tcgcsv.com/8r_6,2025-03-17T18:09:29.907,0,,0.1,0.1,0.25,0.25,,Normal,,129/159,Common
623556,Komala,Komala,https://tcgplayer-cdn.tcgplayer.com/product/623556_200w.jpg,3,24073,https://cpt.tcgcsv.com/8r_6,2025-03-17T18:09:29.907,0,,0.2,0.23,0.25,0.25,,Reverse Holofoil,,129/159,Common
